house_num,house_group,year,week,location,hourly_range,coldest_hour,warmest_hour,day_mean,night_mean,day_night_diff,night_pct_below_12,day_pct_in_who
1,active,2009,2,bedroom,2.351968253968254,10.0,23.0,15.470811831340464,16.620314357209885,-1.149502525869421,0.0,1.6362492133417241
2,active,2009,2,bedroom,2.0345555555555546,9.0,15.0,16.60915857605178,16.66731359649123,-0.05815502043945031,0.0,12.62135922330097
3,active,2009,2,bedroom,2.6831111111111134,10.0,22.0,19.90227631578947,21.36068038499834,-1.4584040692088678,0.0,100.0
4,active,2009,2,bedroom,3.351690476190477,8.0,15.0,17.35397435897436,16.87003228931224,0.4839420696621204,0.03228931223764934,34.23076923076923
5,control,2009,2,bedroom,2.4890000000000025,8.0,14.0,15.693999999999999,15.640893934019156,0.05310606598084355,4.363249379212487,9.446254071661238
6,active,2009,2,bedroom,5.7993888888888865,7.0,15.0,14.117951515151514,12.564539081668421,1.5534124334830928,40.86926042762005,17.939393939393938
7,control,2009,2,bedroom,1.4942150831624517,9.0,20.0,12.820472578763127,12.689623865110248,0.1308487136528793,28.566796368352787,0.0
8,active,2009,2,bedroom,10.446603174603174,11.0,22.0,14.17059107358263,20.198635471204188,-6.028044397621558,0.16361256544502617,4.764776839565742
9,active,2009,2,bedroom,5.931095238095237,8.0,15.0,14.217876264128495,12.933274853801171,1.2846014103273244,39.11630929174789,22.248661511005356
10,active,2009,2,bedroom,4.845141870219589,4.0,18.0,18.793299093655587,17.807238156622624,0.9860609370329634,2.320335159523042,63.323262839879156
11,active,2009,2,bedroom,7.224857142857143,6.0,15.0,17.225914760914762,15.333069536423839,1.892845224490923,15.0,46.1018711018711
12,control,2009,2,bedroom,5.614642857142858,8.0,19.0,15.729398538504777,16.463437604550016,-0.7340390660452396,4.7842087654734025,27.880831928049467
13,active,2009,2,bedroom,7.134565864833904,9.0,15.0,13.530583900226757,12.592814045499507,0.9377698547272502,38.3119024068579,7.653061224489796
14,active,2009,2,bedroom,3.977031746031745,7.0,15.0,15.454030966364122,14.480795022468026,0.9732359438960962,3.214656066367093,0.0
15,active,2009,2,bedroom,7.948285714285717,8.0,15.0,15.85891271820449,14.594643333333334,1.264269384871156,19.833333333333332,34.3142144638404
16,control,2009,2,bedroom,4.762833333333335,7.0,13.0,16.90616210413312,15.090352839931153,1.8158092642019668,4.888123924268503,23.778851315083198
17,control,2009,2,bedroom,5.60585714285714,5.0,21.0,19.8442575928009,19.400482250502343,0.443775342298558,0.0,87.73903262092239
18,active,2009,2,bedroom,3.646444444444441,7.0,16.0,18.238796791443846,17.98001426533523,0.2587825261086145,0.0,44.677503932878864
19,active,2009,2,bedroom,5.215523391812868,9.0,15.0,15.947780748663101,15.239543883897719,0.7082368647653823,7.601935038009675,23.422459893048128
20,active,2009,2,bedroom,5.177896825396827,6.0,14.0,17.205929487179485,15.663224922971587,1.5427045642078987,3.8685381718589524,47.22222222222222
21,control,2009,2,bedroom,2.6831111111111134,10.0,22.0,19.90227631578947,21.360966135458167,-1.4586898196686953,0.0,100.0
22,active,2009,2,bedroom,3.254380952380954,7.0,16.0,16.10518769551616,15.916151665485472,0.1890360300306888,0.0,10.166840458811262
23,control,2009,2,bedroom,5.827888888888889,7.0,15.0,17.771413276231264,15.815638750887155,1.9557745253441094,1.27750177430802,38.16916488222698
24,active,2009,2,bedroom,4.717777777777776,6.0,14.0,20.71159663865546,19.38004214963119,1.3315544890242705,0.0,89.12815126050421
25,control,2009,2,bedroom,4.86797619047619,7.0,14.0,15.984584436209635,14.625925542916237,1.3586588932933985,7.96277145811789,22.022233986236103
26,active,2009,2,bedroom,9.17928426395939,7.0,15.0,17.437662565905093,15.49995325355273,1.9377093123523625,9.498878085265519,45.254833040421794
27,active,2009,2,bedroom,8.393603174603173,7.0,14.0,15.742213963963966,14.015507462686566,1.7267065012774,22.723880597014926,35.0
28,control,2009,2,bedroom,4.5372777777777795,6.0,14.0,16.796397932816536,15.316126361655774,1.4802715711607615,0.9150326797385622,25.529715762273902
29,active,2009,2,bedroom,12.014285714285712,7.0,16.0,19.383560253699788,17.547822865208186,1.8357373884916015,1.33768352365416,40.59161873459326
30,control,2009,2,bedroom,5.85857142857143,7.0,15.0,15.317106946983547,15.104520446096652,0.21258650088689457,2.676579925650558,17.36745886654479
